CHI ID REG,att_A,node_name,node_value_USD,value_USD
9.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,29202341.019
10.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,37077407.417
11.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,1272050.35645
12.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,7807687.14422
13.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,689722679.956
14.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,6885757.59379
15.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,9184667.46854
1.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,13221652.898
2.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,23674494.4875
3.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,11369489.4779
4.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,17986642.1462
5.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,47431240.2206
6.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,39802586.2484
7.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,23762679.3988
8.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,78090069.5754
9.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,12713016.2802
10.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,34987178.4304
11.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,874807.173695
12.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,6546559.46559
13.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,562550168.552
14.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,2397250.60745
15.0,7,"Wages in Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",877603794.713,2195959.75092
1.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,403420.723295
2.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,177741.257121
3.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,1269838.72045
4.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,5487371.22119
5.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,31688453.1313
6.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,100593886.581
7.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,63248243.2002
8.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,21471400.4007
9.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,26767049.3425
10.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,14426607.7975
11.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,874473.259565
12.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,1936175.88344
13.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,584688508.059
14.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,9064670.30378
15.0,7,Wages in Comercio al por mayor a cambio de una retribucion o por contrata,863865553.68,1767713.79894
1.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,342648.335874
2.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,1082432.608
3.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,4040853.19804
4.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,20629802.7231
5.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,38390475.0132
6.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,201962239.433
7.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,113715109.397
8.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,31278177.6968
9.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,7406409.42155
10.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,14717569.2223
11.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,929154.503592
12.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,2527468.51741
13.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,636714210.599
14.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,1643636.41816
15.0,7,Wages in Comercio al por mayor de materias primas agropecuarias; animales vivos,1076882200.56,1502013.47179
1.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,28224959.2073
2.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,1964872.88594
3.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,521150.460785
4.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,3452837.48346
5.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,33228286.0083
6.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,2417823.77615
7.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,3520865.30418
8.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,8473380.23511
9.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,4318095.98209
10.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,3287950.22282
11.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,25587.0590808
12.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,879134.657766
13.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,1049370046.82
14.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,377735.957576
15.0,7,"Wages in Comercio al por mayor de productos textiles, productos confeccionados para uso domestico",1142367602.39,2304876.32925
1.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,17319656.0415
2.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,28422082.1257
3.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,3085967.18162
4.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,16525021.4488
5.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,34782598.8947
6.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,7141104.06658
7.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,13082380.9416
8.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,38091007.3845
9.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,8891514.91936
10.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,16384649.0329
11.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,723221.662497
12.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,4710742.67667
13.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,1628616248.11
14.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,2632551.97854
15.0,7,Wages in Comercio al por mayor de otros utensilios domesticos n.c.p.,1822039353.44,1630606.97188
1.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,137299.048612
2.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,936657.833479
4.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,257529.085893
5.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,2327192.55347
6.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,356087.897498
7.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,2041289.53249
8.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,257899.596552
9.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,48848.928588
10.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,943390.689473
11.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,94619.8222154
12.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,1998.8638107
13.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,182837589.246
14.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,63935.7457095
15.0,7,"Wages in Comercio al por mayor de computadores, equipo periferico y programas de informatica",190304848.411,509.567589969
1.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,11187259.0342
2.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,86834519.4924
3.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,15771741.8559
4.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,110146939.901
5.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,107268374.634
6.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,24775403.7537
7.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,10164973.6128
8.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,92549339.036
9.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,12745359.908
10.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,37902032.9529
11.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,234599.540378
12.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,7031220.89404
13.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,5989821020.43
14.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,2061758.76285
15.0,7,Wages in Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,6513266312.85,4771769.04221
1.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,2270778.66893
2.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,20885607.8053
3.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,1102564.47398
4.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,2634952.51414
5.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,5650334.1548
6.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,8601568.31471
7.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,3099890.86921
8.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,9555732.80704
9.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,1331267.47843
10.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,8521331.4064
11.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,421614.60679
12.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,39923.973597
13.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,448444585.968
14.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,437747.485871
15.0,7,"Wages in Comercio al por mayor de combustibles solidos, liquidos, gaseosos y productos conexos",513388297.676,390397.148972
